;title;publish_date;views_cnt;paragraph_cnt;images_cnt;strong_cnt;quote_cnt;list_cnt;list_items_cnt;url;r_flesch_grade;r_flesch_easy;r_liau;r_smog;r_auto;r_lix;level
376;Министр образования и науки РФ О.Ю. Васильева ознакомилась с научными разработками СПбПУ на выставке ВУЗПРОМЭКСПО;2017-12-14;1018;9;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/vuzpromexpo-2017/;20.859773755656104;-17.852782805429882;18.83442307692308;31.271402915307956;23.418576923076927;95.39592760180996;postgraduate
377;Заглянуть в инженерию зданий помогут информационные 3D-модели;2017-12-14;444;3;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/look-engineering-buildings-information-3D-models/;12.188550724637679;11.827753623188386;14.811304347826095;19.819420831172575;15.856217391304348;80.55072463768116;mixed
378;РНФ поддержал проект ученых Политеха;2017-12-13;229;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/rnf-supported-project-scientists-polytechnic-university/;14.555300546448084;6.0131420765027315;16.08803278688525;21.706315476091497;18.07300819672131;87.54644808743168;postgraduate
379;В СПбПУ прошла конференция «Изобретатели России в импортозамещении»;2017-12-08;578;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbpu-inventors-russia-import-substitution/;15.701791187739463;0.4475478927203085;16.255249042145593;24.991352876965863;18.533097222222224;83.81896551724138;postgraduate
380;На базовой кафедре ИММиТ  подвели итоги образовательной и научной деятельности;2017-11-27;831;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/basic-department-immt-results-educational-scientific-activity/;20.73210843373494;-19.386497418244403;19.05674698795181;30.58536825200761;23.447978055077456;96.38984509466437;postgraduate
381;В Политехе прошла школа технологического предпринимательства ;2017-11-22;795;12;7;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/school-technology-entrepreneurship-2017/;16.303177479763203;6.675389029841739;14.604456928838957;25.40701849778034;17.511253694978052;85.2644275301035;postgraduate
382;В Политехе обсудили вопросы защиты и коммерциализации интеллектуальной собственности;2017-11-22;841;11;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-issues-protection-commercialization-intellectual-property/;17.21397812713602;-5.353243335611751;19.110789473684214;27.49514529019659;22.281157894736843;89.59535201640465;postgraduate
383;В рамках баркемпа «Национальная технологическая революция 20.35» прошла презентация Высшей школы технологического предпринимательства ИППТ СПбПУ;2017-11-21;774;8;7;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/national-technological-revolution-20-35/;19.818505036338134;-4.301727017722783;15.570420757363259;30.267892050902557;20.141128681626924;94.68118067066173;postgraduate
384;В Политехе создан Институт биомедицинских систем и технологий;2017-11-17;3262;11;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/institute-biomedical-systems-technologies-established-polytechnic-university/;17.107525140041847;3.808351555645544;14.899398663697113;26.79579094611587;18.154380846325168;86.56624147938179;postgraduate
385;В ТАСС состоялась пресс-конференция  посвященная III Неделе науки и профессионального образования в Санкт-Петербурге;2017-11-16;847;10;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/tass-news-conference-science-week/;15.978168549905835;10.3997128060264;13.29288135593221;24.794703136900498;16.103468926553674;81.41290018832392;postgraduate
386;Открытие Международного форума «Российско-китайское биомедицинское сотрудничество»;2017-11-14;1647;18;11;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/openingo-international-forum-russian-chinese-biomedical-cooperation/;17.71496402877698;-5.790047716928484;17.12003996802558;27.605886070726473;20.306628501280606;88.12054030245191;postgraduate
387;В Политехе стартовала Неделя науки-2017;2017-11-13;2586;17;11;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/science-week-2017/;19.318691928433463;-5.786228524956812;15.366706312900277;28.77430252513637;19.417718931076543;91.66028768933617;mixed
388;В Политехе открылся Центр компетенций в области бережливого производства;2017-11-10;2406;9;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/center-competences-lean-production-polytechnic-university/;16.718272717283813;1.5404389627513524;15.507160751565763;27.337982703014163;18.40090544995055;87.00593341391055;postgraduate
389;В СПбПУ обсудили технологическую перспективу Евразийского пространства;2017-11-09;632;7;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbpu-technological-perspective-eurasian-space/;20.61652830188679;-12.537075471698131;17.57094339622641;31.927233255099164;22.270780503144657;95.00754716981132;postgraduate
390;В Политехе наметили контуры будущего;2017-11-08;870;9;7;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-contours-future/;21.584384384384382;-20.73966752466751;17.553633633633645;32.390926452554254;22.230421707421712;96.42900042900044;postgraduate
391;СПбПУ принял участие в форуме «Открытые инновации»;2017-10-19;1195;14;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbpu-open-innovations/;17.78470588235294;-5.724186140209497;18.130045662100457;28.25379407101109;21.50768493150685;90.37657802847167;postgraduate
392;В СПбПУ прошли мероприятия  приуроченные к Всемирной неделе космоса;2017-10-11;2307;18;12;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/events-world-space-week-spbpu/;14.407298335467349;13.482853121217943;13.763088418430883;24.20559305950359;15.870098731868168;82.64462491010822;mixed
393;Первый проректор СПбПУ В.В. Глухов рассказал в ТАСС о космических проектах СПбПУ;2017-10-03;2117;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/first-vice-rector-glukhov-tass-space-projects-spbpu/;14.794816326530611;2.0362244897959556;16.822040816326535;23.307444399589567;18.77604489795918;87.35510204081632;postgraduate
394;Эволюция технологий: Политех принял участие в ПМИФ-2017;2017-09-22;1277;12;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-piif-2017/;17.76343836373687;-8.146199557766721;17.769253731343284;27.95636061837808;20.889779436152573;92.1282476506357;postgraduate
395;В СПбПУ прошло совещание участников Национального консорциума развития автопрома;2017-09-18;1128;13;6;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbpu-national-consortium-development-automotive-industry/;18.011820985569887;1.8124948785484492;14.368858647936783;28.008183059705434;18.009667961099474;87.23849080389905;postgraduate
396;Реальная медицина в виртуальной реальности;2017-08-22;307;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/realnaya-meditsina-v-virtualnoy-realnosti/;11.78125;17.003749999999997;14.865312500000002;22.59060780014594;15.996437499999999;86.3125;mixed
397;Грантополучатель фонда «Базис» А.В. Майорова: «Физика никогда не была отделена от других наук»;2017-08-18;1561;22;4;7;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/grantopoluchatel-fonda-bazis-a-v-mayorova-fizika-nikogda-ne-byla-otdelena-ot-drugikh-nauk/;11.01293089193658;26.816206837856242;11.612953020134235;19.962162185422024;12.468591479428063;73.31563077521642;high
398;Большие вызовы для большого будущего;2017-08-17;1164;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/bolshie-vyzovy-dlya-bolshogo-budushchego/;13.56367816091954;15.218612479474587;14.103333333333332;22.38323809503503;15.884885878489328;82.78325123152709;mixed
399;Российские ученые адаптируют свои разработки для рынка электроники Китая;2017-08-10;288;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/rossiyskie-uchenye-adaptiruyut-svoi-razrabotki-dlya-rynka-elektroniki-kitaya/;14.654149659863943;-5.737108843537413;17.71081632653062;24.53004629625252;19.277826530612245;81.63945578231292;postgraduate
400;Ученые Политеха предложили способ борьбы с контрафактной молочной продукцией;2017-07-26;1586;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/scientists-polytech-way-fight-counterfeit-dairy-products/;15.68046122994652;5.06608288770056;15.481497326203211;25.63593852099235;17.98091209893048;86.74398395721926;postgraduate
401;В Политехе обсудили вычислительное моделирование на стыке наук;2017-07-25;1147;8;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/computational-modeling-intersection-sciences/;17.15074768368886;4.1344397759103515;13.44450980392157;27.24504762607735;16.555118401206634;88.52596423184659;postgraduate
402;В Политехе обсудили системный анализ в проектировании и управлении;2017-07-20;1320;11;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-system-nalysis-design-management/;21.74469974554707;-13.2582951653944;15.961030534351153;32.0902892205007;21.204945038167935;97.14707379134859;postgraduate
403;«ИННОПРОМ-2017»: чем запомнится главная промышленная выставка России;2017-07-11;1395;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/innoprom-2017-2/;15.723018250688707;2.836015840220398;16.17275482093664;25.347907522164753;18.626488378099175;85.49741735537191;postgraduate
404;«ИННОПРОМ-2017»: решения Политеха для промышленности;2017-07-10;1395;9;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/innoprom-2017-polytech-solutions-industry/;15.952516795865638;9.456498708010344;13.615736434108534;25.67409803290645;16.377365116279073;85.23152454780362;postgraduate
